datetime,open,high,low,close,volume
2025-05-01 00:00:00,94172.0,94347.83,94130.43,94269.03,22.52258283
2025-05-01 00:15:00,94269.03,94333.34,94186.79,94290.16,13.47065125
2025-05-01 00:30:00,94290.16,94300.0,94217.38,94287.12,8.3442842
2025-05-01 00:45:00,94287.12,94405.47,94287.12,94405.46,21.80165581
2025-05-01 01:00:00,94405.46,94596.24,94398.51,94532.52,19.02172634
2025-05-01 01:15:00,94532.52,94700.0,94521.2,94633.37,29.10413785
2025-05-01 01:30:00,94633.37,94710.0,94485.97,94709.99,22.23534483
2025-05-01 01:45:00,94709.99,94709.99,94576.05,94636.51,16.64920011
2025-05-01 02:00:00,94636.51,94810.0,94620.0,94701.01,21.63237282
2025-05-01 02:15:00,94701.01,94948.92,94701.0,94928.33,40.96642266
2025-05-01 02:30:00,94928.33,94972.5,94827.69,94898.39,37.5212631
2025-05-01 02:45:00,94898.39,94920.99,94755.76,94867.46,87.26975964
2025-05-01 03:00:00,94867.46,95040.3,94705.81,94718.22,97.49606736
2025-05-01 03:15:00,94718.22,94815.14,94688.75,94815.13,35.35798437
2025-05-01 03:30:00,94815.13,94935.15,94733.99,94849.32,105.86920497
2025-05-01 03:45:00,94849.32,94849.33,94719.98,94782.61,16.95248254
2025-05-01 04:00:00,94782.61,94891.07,94750.18,94831.0,15.74597056
2025-05-01 04:15:00,94831.0,94849.63,94732.81,94740.0,12.76558065
2025-05-01 04:30:00,94740.0,94819.83,94714.38,94816.01,7.51144147
2025-05-01 04:45:00,94816.01,94934.98,94816.01,94860.51,13.46091904
2025-05-01 05:00:00,94860.51,94966.99,94840.38,94966.99,15.60049416
2025-05-01 05:15:00,94966.99,94980.0,94869.57,94905.38,19.9193445
2025-05-01 05:30:00,94905.38,95149.99,94860.67,95114.46,43.35512449
2025-05-01 05:45:00,95114.46,95178.1,95048.0,95147.96,40.00229491
2025-05-01 06:00:00,95147.96,95180.0,95034.11,95069.2,40.39857607
2025-05-01 06:15:00,95069.2,95107.24,95000.0,95012.74,25.60009596
2025-05-01 06:30:00,95012.74,95025.39,94840.0,94873.66,28.83436223
2025-05-01 06:45:00,94873.66,94908.94,94806.23,94888.84,17.79113691
2025-05-01 07:00:00,94888.84,94982.66,94800.0,94982.66,15.87416744
