datetime,open,high,low,close,volume
2025-01-01 00:00:00,3337.79,3368.42,3335.93,3355.19,25559.47865
2025-01-01 04:00:00,3355.19,3356.63,3336.88,3346.91,18765.00929
2025-01-01 08:00:00,3346.91,3348.84,3314.14,3341.01,26724.44986
2025-01-01 12:00:00,3341.01,3359.37,3328.21,3352.91,34797.89619
2025-01-01 16:00:00,3352.91,3364.15,3323.23,3356.56,29171.79128
2025-01-01 20:00:00,3356.56,3374.42,3352.0,3360.38,24781.09074
2025-01-02 00:00:00,3360.38,3405.53,3354.51,3388.55,35999.73562
2025-01-02 04:00:00,3388.55,3427.5,3388.0,3420.06,17749.17495
2025-01-02 08:00:00,3420.06,3476.0,3414.21,3471.19,25093.52065
2025-01-02 12:00:00,3471.19,3508.78,3440.6,3463.51,34503.6802
2025-01-02 16:00:00,3463.51,3490.0,3429.99,3463.0,25014.16163
2025-01-02 20:00:00,3463.0,3475.28,3422.18,3455.68,20840.49187
2025-01-03 00:00:00,3455.68,3477.04,3443.26,3470.08,18738.66097
2025-01-03 04:00:00,3470.08,3470.95,3432.44,3433.27,20117.92915
2025-01-03 08:00:00,3433.27,3468.0,3423.44,3465.61,30268.5363
2025-01-03 12:00:00,3465.61,3575.48,3461.34,3565.13,47592.23024
2025-01-03 16:00:00,3565.13,3630.0,3565.13,3622.82,36739.21974
2025-01-03 20:00:00,3622.82,3624.24,3595.02,3609.0,20294.80903
2025-01-04 00:00:00,3609.0,3620.78,3582.44,3597.98,17185.27338
2025-01-04 04:00:00,3597.98,3609.81,3584.16,3594.04,13450.45994
2025-01-04 08:00:00,3594.04,3605.1,3572.73,3602.0,17125.85541
2025-01-04 12:00:00,3602.0,3662.88,3592.21,3607.82,28611.82088
2025-01-04 16:00:00,3607.82,3644.54,3601.61,3631.13,20770.24044
2025-01-04 20:00:00,3631.13,3671.16,3631.13,3656.87,16451.57128
2025-01-05 00:00:00,3656.87,3675.24,3629.66,3637.78,9242.77326
