timestamp,open,high,low,close,volume
2026-02-01 06:00:00,2430.52,2438.22,2430.51,2437.56,4317.2235
2026-02-01 06:15:00,2437.56,2440.0,2433.29,2433.47,5013.2046
2026-02-01 06:30:00,2433.48,2436.48,2408.17,2419.09,20062.2056
2026-02-01 06:45:00,2419.09,2423.21,2411.01,2418.65,10004.1752
2026-02-01 07:00:00,2418.66,2419.36,2397.24,2399.47,15394.1524
2026-02-01 07:15:00,2399.47,2408.6,2393.46,2407.3,9980.7109
2026-02-01 07:30:00,2407.31,2438.79,2405.07,2430.9,9637.3033
2026-02-01 07:45:00,2430.9,2431.46,2410.15,2411.22,6348.4241
2026-02-01 08:00:00,2411.22,2417.56,2409.38,2412.57,4038.2609
2026-02-01 08:15:00,2412.58,2414.05,2396.57,2404.57,11142.251
2026-02-01 08:30:00,2404.57,2428.37,2403.21,2426.01,6331.9308
2026-02-01 08:45:00,2426.02,2426.02,2412.02,2412.95,5274.8168
2026-02-01 09:00:00,2412.95,2420.84,2406.63,2417.5,3299.6285
2026-02-01 09:15:00,2417.51,2418.32,2410.1,2413.43,3261.7844
2026-02-01 09:30:00,2413.44,2428.96,2413.09,2426.7,3459.5776
2026-02-01 09:45:00,2426.7,2438.22,2421.69,2432.23,3055.8892
2026-02-01 10:00:00,2432.23,2438.98,2426.81,2437.74,3829.7676
2026-02-01 10:15:00,2437.74,2437.74,2426.85,2429.8,4030.0038
2026-02-01 10:30:00,2429.79,2431.01,2385.73,2386.0,17458.4398
2026-02-01 10:45:00,2386.0,2395.13,2376.1,2381.03,10632.1576
2026-02-01 11:00:00,2381.04,2394.04,2381.03,2393.55,5627.6768
2026-02-01 11:15:00,2393.55,2393.55,2383.73,2387.37,4275.2939
2026-02-01 11:30:00,2387.38,2423.9,2387.38,2420.12,9110.345
2026-02-01 11:45:00,2420.12,2422.56,2409.32,2411.86,5002.6905
2026-02-01 12:00:00,2411.86,2412.47,2405.64,2406.87,3078.0816
2026-02-01 12:15:00,2406.88,2406.88,2365.0,2394.37,21533.3778
2026-02-01 12:30:00,2394.37,2408.75,2392.28,2392.99,9124.4435
2026-02-01 12:45:00,2393.0,2398.78,2393.0,2396.02,1476.4119
2026-02-01 13:00:00,2396.01,2410.53,2396.01,2405.63,3633.7569
2026-02-01 13:15:00,2405.63,2409.85,2398.01,2399.6,1955.6528
2026-02-01 13:30:00,2399.59,2401.93,2387.33,2393.35,4251.2729
2026-02-01 13:45:00,2393.35,2395.95,2370.1,2381.13,6834.3635
2026-02-01 14:00:00,2381.13,2389.57,2372.55,2377.44,5837.6535
2026-02-01 14:15:00,2377.44,2379.26,2355.84,2360.28,10610.0837
2026-02-01 14:30:00,2360.27,2366.7,2326.96,2351.15,26403.2483
2026-02-01 14:45:00,2351.16,2387.83,2345.44,2373.07,16145.7167
2026-02-01 15:00:00,2373.07,2373.07,2334.62,2337.71,11639.3131
2026-02-01 15:15:00,2337.71,2343.24,2305.82,2308.35,30847.1957
2026-02-01 15:30:00,2308.34,2317.41,2285.4,2301.5,39264.7493
2026-02-01 15:45:00,2301.5,2336.34,2298.15,2315.39,22733.8127
2026-02-01 16:00:00,2315.47,2325.47,2293.2,2310.58,20138.0123
2026-02-01 16:15:00,2310.58,2333.15,2284.17,2320.41,18075.5584
2026-02-01 16:30:00,2320.4,2330.68,2299.64,2305.35,15752.8326
2026-02-01 16:45:00,2305.35,2315.1,2296.01,2304.06,11309.9912
2026-02-01 17:00:00,2304.07,2321.94,2302.76,2318.27,9484.7357
2026-02-01 17:15:00,2318.28,2321.64,2297.2,2312.93,10547.1458
2026-02-01 17:30:00,2312.92,2316.7,2296.92,2303.16,22512.5817
2026-02-01 17:45:00,2303.16,2314.0,2297.06,2313.96,23842.7719
2026-02-01 18:00:00,2313.96,2364.83,2313.33,2357.31,26251.5509
2026-02-01 18:15:00,2357.3,2377.99,2349.38,2360.63,12821.0702
2026-02-01 18:30:00,2360.63,2362.99,2342.19,2344.9,15659.5233
2026-02-01 18:45:00,2344.89,2352.12,2336.23,2350.97,7751.7513
2026-02-01 19:00:00,2350.96,2356.0,2336.71,2340.59,6902.1964
2026-02-01 19:15:00,2340.64,2345.82,2330.59,2341.02,6915.4473
2026-02-01 19:30:00,2341.02,2347.99,2335.17,2338.73,8903.7997
2026-02-01 19:45:00,2338.74,2338.74,2306.29,2320.35,19585.4527
2026-02-01 20:00:00,2320.35,2329.96,2311.39,2318.58,7867.0373
2026-02-01 20:15:00,2318.58,2329.94,2298.56,2300.54,21989.7493
2026-02-01 20:30:00,2300.55,2349.24,2300.55,2333.97,13084.0549
2026-02-01 20:45:00,2333.96,2334.64,2313.44,2316.36,6661.1542
2026-02-01 21:00:00,2316.35,2317.69,2291.86,2301.74,12165.1644
2026-02-01 21:15:00,2301.74,2312.65,2295.08,2309.6,6525.129
2026-02-01 21:30:00,2309.61,2319.57,2302.14,2308.46,4565.6872
2026-02-01 21:45:00,2308.47,2308.47,2279.16,2290.58,19049.8612
2026-02-01 22:00:00,2290.59,2334.9,2287.18,2324.67,11537.7581
2026-02-01 22:15:00,2324.68,2325.02,2293.24,2315.39,10006.682
2026-02-01 22:30:00,2315.39,2330.77,2313.13,2321.53,5178.3358
2026-02-01 22:45:00,2321.54,2326.59,2311.0,2319.33,3610.8975
2026-02-01 23:00:00,2319.33,2321.69,2222.0,2259.56,60779.7853
2026-02-01 23:15:00,2259.57,2268.34,2228.38,2258.36,34901.7428
2026-02-01 23:30:00,2258.37,2302.57,2248.44,2296.52,19536.7444
2026-02-01 23:45:00,2296.52,2297.65,2265.67,2270.15,21839.6401
2026-02-02 00:00:00,2270.16,2299.18,2242.33,2290.86,22645.0262
2026-02-02 00:15:00,2290.86,2322.02,2288.78,2313.93,19981.7302
2026-02-02 00:30:00,2313.92,2324.17,2306.81,2311.4,9638.3524
2026-02-02 00:45:00,2311.4,2313.8,2287.86,2293.2,8424.6749
2026-02-02 01:00:00,2293.21,2308.07,2256.3,2258.72,12073.5654
2026-02-02 01:15:00,2258.72,2318.66,2250.13,2311.02,19022.6436
2026-02-02 01:30:00,2311.03,2311.41,2294.32,2302.89,6322.5266
2026-02-02 01:45:00,2302.89,2304.07,2287.46,2291.29,5585.5438
2026-02-02 02:00:00,2291.3,2295.17,2275.73,2282.9,6998.3096
2026-02-02 02:15:00,2282.9,2300.51,2280.88,2294.01,8081.5459
2026-02-02 02:30:00,2294.01,2299.2,2269.28,2274.94,10609.8604
2026-02-02 02:45:00,2274.95,2278.43,2259.48,2262.27,13315.6639
2026-02-02 03:00:00,2262.27,2267.67,2229.31,2231.68,19304.5023
2026-02-02 03:15:00,2231.68,2235.47,2168.02,2173.58,68875.9422
2026-02-02 03:30:00,2173.59,2202.0,2166.14,2180.2,29451.4193
2026-02-02 03:45:00,2180.24,2249.05,2178.94,2239.02,38028.6064
2026-02-02 04:00:00,2239.01,2240.0,2207.55,2213.68,14326.2806
2026-02-02 04:15:00,2213.67,2268.0,2212.12,2263.16,13669.4295
2026-02-02 04:30:00,2263.15,2265.78,2253.21,2255.32,6861.4838
2026-02-02 04:45:00,2255.32,2257.4,2240.27,2240.54,6296.8305
2026-02-02 05:00:00,2240.54,2243.11,2214.33,2218.66,12021.3533
2026-02-02 05:15:00,2218.66,2219.71,2185.25,2194.73,18266.5477
2026-02-02 05:30:00,2194.73,2208.33,2184.95,2200.58,15468.91
2026-02-02 05:45:00,2200.57,2213.87,2189.09,2198.02,15390.5516
2026-02-02 06:00:00,2198.02,2201.98,2177.05,2194.11,38812.7361
2026-02-02 06:15:00,2194.1,2215.23,2189.65,2198.02,17399.9363
2026-02-02 06:30:00,2198.02,2240.5,2157.14,2220.93,67199.6426
2026-02-02 06:45:00,2220.93,2236.24,2206.9,2227.44,18169.3592
2026-02-02 07:00:00,2227.43,2248.27,2218.39,2228.1,18350.3577
2026-02-02 07:15:00,2228.07,2238.34,2217.57,2227.75,8427.464
2026-02-02 07:30:00,2227.76,2242.89,2225.16,2236.04,12920.2307
2026-02-02 07:45:00,2236.04,2253.16,2228.29,2228.93,18213.8271
2026-02-02 08:00:00,2228.93,2248.2,2228.93,2243.36,12330.5035
2026-02-02 08:15:00,2243.37,2256.76,2236.73,2240.93,11758.705
2026-02-02 08:30:00,2240.94,2254.25,2239.64,2247.33,6963.056
2026-02-02 08:45:00,2247.32,2258.62,2244.29,2249.33,6214.9102
2026-02-02 09:00:00,2249.33,2252.23,2237.57,2244.1,6780.7238
2026-02-02 09:15:00,2244.1,2282.76,2238.27,2280.35,11271.1734
2026-02-02 09:30:00,2280.35,2303.84,2274.41,2290.43,19424.5914
2026-02-02 09:45:00,2290.42,2319.0,2287.96,2291.57,18948.801
2026-02-02 10:00:00,2291.58,2299.67,2285.68,2288.22,8916.9473
2026-02-02 10:15:00,2288.22,2291.32,2275.42,2288.24,10542.3437
2026-02-02 10:30:00,2288.23,2293.99,2273.52,2279.44,14450.102
2026-02-02 10:45:00,2279.44,2281.0,2275.88,2277.8,7561.8225
2026-02-02 11:00:00,2277.8,2287.0,2273.5,2282.53,19180.449
2026-02-02 11:15:00,2282.53,2283.86,2273.8,2283.45,7566.9053
2026-02-02 11:30:00,2283.45,2292.0,2281.43,2288.98,18347.8742
2026-02-02 11:45:00,2288.99,2298.01,2275.25,2282.32,22171.1364
2026-02-02 12:00:00,2282.32,2299.98,2282.01,2298.61,5444.9365
2026-02-02 12:15:00,2298.61,2317.64,2294.0,2309.02,14170.4793
2026-02-02 12:30:00,2309.01,2311.5,2297.34,2300.54,6989.7211
2026-02-02 12:45:00,2300.53,2318.13,2298.93,2311.66,9720.5774
2026-02-02 13:00:00,2311.65,2313.81,2302.45,2311.34,5754.0635
2026-02-02 13:15:00,2311.33,2325.87,2304.0,2313.36,6819.9903
2026-02-02 13:30:00,2313.37,2327.95,2306.77,2321.62,6629.493
2026-02-02 13:45:00,2321.63,2335.9,2316.75,2327.93,10347.0248
2026-02-02 14:00:00,2327.93,2331.4,2274.19,2306.35,24678.5043
2026-02-02 14:15:00,2306.35,2320.0,2298.62,2316.81,21699.3322
2026-02-02 14:30:00,2316.81,2367.68,2315.62,2352.5,45530.6105
2026-02-02 14:45:00,2352.49,2362.46,2323.19,2328.94,23240.4437
2026-02-02 15:00:00,2328.93,2353.89,2320.0,2349.18,21055.7301
2026-02-02 15:15:00,2349.17,2381.81,2342.12,2367.82,22683.7612
2026-02-02 15:30:00,2367.82,2396.62,2361.26,2377.37,22774.1289
2026-02-02 15:45:00,2377.38,2384.62,2361.78,2372.71,13292.2138
2026-02-02 16:00:00,2372.71,2381.63,2363.0,2375.66,10546.0004
2026-02-02 16:15:00,2375.65,2387.31,2371.5,2384.82,8717.3156
2026-02-02 16:30:00,2384.81,2386.75,2368.63,2372.64,7854.3201
2026-02-02 16:45:00,2372.63,2372.87,2349.9,2358.71,12968.4719
2026-02-02 17:00:00,2358.71,2378.63,2357.08,2375.0,8037.4418
2026-02-02 17:15:00,2375.0,2381.59,2365.39,2367.03,5439.35
2026-02-02 17:30:00,2367.02,2374.53,2346.12,2353.84,15968.9626
2026-02-02 17:45:00,2353.83,2360.46,2345.74,2356.54,5389.6827
2026-02-02 18:00:00,2356.53,2357.05,2338.62,2344.52,5947.1306
2026-02-02 18:15:00,2344.52,2346.58,2332.74,2336.65,4107.9791
2026-02-02 18:30:00,2336.64,2359.78,2336.29,2346.17,13551.567
2026-02-02 18:45:00,2346.16,2352.22,2344.36,2345.22,5750.427
2026-02-02 19:00:00,2345.22,2351.17,2339.56,2346.08,6087.5279
2026-02-02 19:15:00,2346.08,2350.55,2336.71,2342.8,4107.9205
2026-02-02 19:30:00,2342.79,2343.39,2332.44,2341.94,4528.6395
2026-02-02 19:45:00,2341.93,2342.28,2327.68,2331.54,4746.8346
2026-02-02 20:00:00,2331.52,2340.78,2323.47,2327.0,8602.5137
2026-02-02 20:15:00,2327.01,2333.73,2321.75,2328.21,5189.0346
2026-02-02 20:30:00,2328.2,2328.2,2313.52,2318.3,5734.3272
2026-02-02 20:45:00,2318.29,2324.97,2313.33,2322.07,6118.665
2026-02-02 21:00:00,2322.07,2342.67,2319.21,2334.92,6392.9284
2026-02-02 21:15:00,2334.91,2339.98,2329.09,2332.73,2278.2206
2026-02-02 21:30:00,2332.73,2345.2,2332.21,2339.83,3585.1991
2026-02-02 21:45:00,2339.83,2345.05,2338.71,2342.04,2480.11
2026-02-02 22:00:00,2342.04,2352.51,2342.04,2343.47,2969.5084
2026-02-02 22:15:00,2343.47,2344.65,2336.0,2342.52,2574.3826
2026-02-02 22:30:00,2342.52,2354.99,2342.27,2351.7,2581.7917
2026-02-02 22:45:00,2351.7,2353.92,2344.27,2351.29,2229.9569
2026-02-02 23:00:00,2351.3,2355.55,2346.72,2351.58,2715.9536
2026-02-02 23:15:00,2351.59,2354.0,2340.0,2341.75,2965.0763
2026-02-02 23:30:00,2341.76,2354.45,2340.76,2349.13,2872.2963
2026-02-02 23:45:00,2349.13,2350.8,2343.41,2347.02,2079.7666
2026-02-03 00:00:00,2347.01,2348.47,2325.23,2334.07,6207.3611
2026-02-03 00:15:00,2334.07,2346.54,2332.35,2346.53,5022.8855
2026-02-03 00:30:00,2346.54,2347.81,2338.18,2347.23,4217.1769
2026-02-03 00:45:00,2347.22,2355.77,2342.5,2353.98,4705.4932
2026-02-03 01:00:00,2353.98,2359.88,2343.96,2348.44,5212.5884
2026-02-03 01:15:00,2348.43,2352.12,2337.87,2351.59,4832.6501
2026-02-03 01:30:00,2351.59,2352.6,2343.96,2352.51,5684.917
2026-02-03 01:45:00,2352.51,2356.25,2348.04,2354.68,2514.0635
2026-02-03 02:00:00,2354.69,2354.87,2328.3,2329.05,5087.5417
2026-02-03 02:15:00,2329.05,2341.33,2328.14,2330.37,6019.2419
2026-02-03 02:30:00,2330.37,2330.4,2315.01,2316.34,6167.363
2026-02-03 02:45:00,2316.33,2318.88,2297.13,2298.72,8616.1698
2026-02-03 03:00:00,2298.72,2307.53,2284.48,2304.24,9854.4
2026-02-03 03:15:00,2304.24,2316.42,2292.29,2314.73,6353.3441
2026-02-03 03:30:00,2314.72,2333.18,2312.35,2328.6,5358.3865
2026-02-03 03:45:00,2328.6,2345.15,2323.03,2344.03,6626.7469
2026-02-03 04:00:00,2343.99,2350.71,2336.8,2346.87,23433.0366
2026-02-03 04:15:00,2346.88,2347.99,2333.31,2333.73,11477.5306
2026-02-03 04:30:00,2333.73,2354.0,2333.72,2353.46,16529.5728
2026-02-03 04:45:00,2353.47,2354.99,2344.6,2345.57,6802.9176
2026-02-03 05:00:00,2345.57,2345.79,2325.85,2326.59,13163.1471
2026-02-03 05:15:00,2326.58,2330.5,2318.6,2329.0,10787.637
2026-02-03 05:30:00,2328.99,2332.15,2319.89,2322.94,8613.8716
2026-02-03 05:45:00,2322.94,2327.47,2315.0,2316.12,3873.6307
2026-02-03 06:00:00,2316.13,2322.33,2298.44,2306.67,9210.5741
2026-02-03 06:15:00,2306.66,2328.49,2303.19,2324.36,5980.6809
2026-02-03 06:30:00,2324.34,2326.44,2317.94,2318.08,3736.0481
2026-02-03 06:45:00,2318.1,2324.76,2316.4,2320.48,3679.3394
2026-02-03 07:00:00,2320.48,2333.61,2312.8,2323.36,7465.6159
2026-02-03 07:15:00,2323.35,2326.01,2317.6,2321.51,7435.9444
2026-02-03 07:30:00,2321.52,2333.1,2320.08,2328.37,6911.8463
2026-02-03 07:45:00,2328.36,2328.82,2320.85,2323.12,3836.203
2026-02-03 08:00:00,2323.13,2325.26,2309.2,2312.28,6020.5603
2026-02-03 08:15:00,2312.28,2332.57,2310.33,2327.65,5497.4405
2026-02-03 08:30:00,2327.65,2330.3,2320.99,2329.26,4741.462
2026-02-03 08:45:00,2329.26,2329.7,2314.69,2315.77,4070.5861
2026-02-03 09:00:00,2315.77,2318.9,2281.78,2283.03,18174.7735
2026-02-03 09:15:00,2283.03,2291.52,2262.15,2273.8,19613.5587
2026-02-03 09:30:00,2273.81,2299.2,2273.81,2293.94,7660.4912
2026-02-03 09:45:00,2293.94,2297.58,2289.48,2292.06,2838.8999
2026-02-03 10:00:00,2292.06,2299.94,2287.89,2295.0,3003.9039
2026-02-03 10:15:00,2294.99,2296.42,2284.32,2292.6,5326.7767
2026-02-03 10:30:00,2292.59,2292.59,2276.7,2280.11,5585.7929
2026-02-03 10:45:00,2280.11,2284.99,2278.74,2281.79,2566.0148
2026-02-03 11:00:00,2281.79,2288.49,2278.49,2280.79,7206.6601
2026-02-03 11:15:00,2280.79,2284.95,2272.63,2272.81,11095.6239
2026-02-03 11:30:00,2272.81,2281.8,2270.39,2277.75,15964.9431
2026-02-03 11:45:00,2277.76,2287.89,2276.24,2276.68,6427.1715
2026-02-03 12:00:00,2276.68,2297.97,2272.21,2292.09,7797.7983
2026-02-03 12:15:00,2292.09,2297.05,2285.27,2294.72,5446.1035
2026-02-03 12:30:00,2294.71,2298.86,2288.59,2292.65,4986.857
2026-02-03 12:45:00,2292.64,2306.01,2292.29,2301.32,8773.4982
2026-02-03 13:00:00,2301.31,2309.0,2298.12,2304.0,6953.5314
2026-02-03 13:15:00,2303.99,2307.66,2296.44,2306.18,4902.0006
2026-02-03 13:30:00,2306.18,2313.57,2301.94,2307.37,5106.8117
2026-02-03 13:45:00,2307.37,2317.65,2303.5,2312.21,5567.0788
2026-02-03 14:00:00,2312.22,2316.96,2308.34,2312.19,4104.2742
2026-02-03 14:15:00,2312.19,2314.71,2299.26,2308.86,7026.9818
2026-02-03 14:30:00,2308.85,2310.38,2274.45,2282.94,20665.8672
2026-02-03 14:45:00,2282.92,2296.61,2255.02,2257.2,18579.1422
2026-02-03 15:00:00,2257.19,2277.98,2251.94,2258.44,16972.2086
2026-02-03 15:15:00,2258.48,2309.85,2254.92,2294.44,23926.8083
2026-02-03 15:30:00,2294.44,2313.43,2281.05,2281.26,14407.1322
2026-02-03 15:45:00,2281.26,2307.57,2276.5,2303.2,10470.9283
2026-02-03 16:00:00,2303.21,2303.4,2274.86,2277.77,7147.1128
2026-02-03 16:15:00,2277.78,2281.09,2250.0,2253.0,23771.6593
2026-02-03 16:30:00,2252.99,2260.59,2239.24,2247.86,41154.3459
2026-02-03 16:45:00,2247.86,2251.82,2235.19,2240.6,35061.4302
2026-02-03 17:00:00,2240.6,2244.58,2218.4,2222.01,16813.613
2026-02-03 17:15:00,2222.02,2237.12,2216.89,2228.61,28439.2092
2026-02-03 17:30:00,2228.6,2234.23,2204.86,2206.04,15401.5919
2026-02-03 17:45:00,2206.03,2221.56,2193.5,2195.11,51071.3757
2026-02-03 18:00:00,2195.11,2206.98,2173.65,2175.64,35378.6169
2026-02-03 18:15:00,2175.64,2183.98,2128.0,2137.19,68418.405
2026-02-03 18:30:00,2137.19,2149.46,2122.23,2127.03,28051.8093
2026-02-03 18:45:00,2127.03,2134.11,2110.0,2120.65,39543.6418
2026-02-03 19:00:00,2120.65,2187.77,2112.08,2179.52,40760.5513
2026-02-03 19:15:00,2179.43,2200.43,2167.64,2189.98,29054.526
2026-02-03 19:30:00,2189.98,2218.4,2187.57,2198.39,25141.8746
2026-02-03 19:45:00,2198.39,2215.62,2186.85,2205.28,14350.3573
2026-02-03 20:00:00,2205.27,2209.45,2189.01,2193.21,10167.4769
2026-02-03 20:15:00,2193.21,2255.33,2188.25,2248.48,34682.1336
2026-02-03 20:30:00,2248.48,2343.82,2246.01,2296.47,78726.8808
2026-02-03 20:45:00,2296.47,2318.75,2287.64,2299.46,26866.4177
2026-02-03 21:00:00,2299.46,2337.58,2297.48,2318.59,26993.8209
2026-02-03 21:15:00,2318.6,2321.67,2299.32,2300.49,15961.3535
2026-02-03 21:30:00,2300.5,2307.28,2289.33,2295.8,7388.1509
2026-02-03 21:45:00,2295.8,2299.42,2279.76,2283.92,8439.9993
2026-02-03 22:00:00,2283.93,2286.17,2255.9,2261.7,13607.4308
2026-02-03 22:15:00,2261.69,2276.79,2252.96,2267.28,7980.9175
2026-02-03 22:30:00,2267.28,2271.27,2253.55,2255.19,6010.2051
2026-02-03 22:45:00,2255.19,2255.4,2229.01,2236.38,14370.6737
2026-02-03 23:00:00,2236.38,2238.66,2212.84,2237.09,18558.2436
2026-02-03 23:15:00,2237.1,2243.66,2226.43,2235.21,7635.8566
2026-02-03 23:30:00,2235.21,2248.62,2232.99,2238.76,6283.8224
2026-02-03 23:45:00,2238.76,2238.94,2217.59,2233.72,10966.2761
2026-02-04 00:00:00,2233.72,2234.14,2223.88,2226.31,5185.7231
2026-02-04 00:15:00,2226.31,2249.39,2226.16,2247.5,6337.4724
2026-02-04 00:30:00,2247.5,2256.62,2243.07,2248.49,7238.2651
2026-02-04 00:45:00,2248.49,2253.5,2238.83,2241.02,6576.0751
2026-02-04 01:00:00,2241.03,2275.32,2241.03,2273.77,7545.5019
2026-02-04 01:15:00,2273.77,2277.04,2264.79,2271.89,6796.9733
2026-02-04 01:30:00,2271.89,2281.82,2269.55,2275.79,4757.9655
2026-02-04 01:45:00,2275.8,2276.06,2258.83,2268.64,5316.6777
2026-02-04 02:00:00,2268.65,2275.99,2264.5,2269.8,4705.3714
2026-02-04 02:15:00,2269.81,2276.61,2259.32,2260.95,5554.3238
2026-02-04 02:30:00,2260.94,2262.28,2245.57,2255.73,5024.3189
2026-02-04 02:45:00,2255.73,2259.29,2242.55,2251.82,4373.2209
2026-02-04 03:00:00,2251.82,2281.14,2249.14,2276.73,8503.8008
2026-02-04 03:15:00,2276.73,2279.05,2265.0,2267.65,2804.4858
2026-02-04 03:30:00,2267.65,2295.74,2266.61,2283.32,10785.3146
2026-02-04 03:45:00,2283.33,2285.98,2279.87,2283.37,2655.0827
2026-02-04 04:00:00,2283.37,2290.09,2279.16,2285.68,2528.1079
2026-02-04 04:15:00,2285.68,2285.82,2272.78,2276.12,2895.3871
2026-02-04 04:30:00,2276.12,2282.13,2274.97,2275.0,1513.2363
2026-02-04 04:45:00,2275.0,2277.46,2270.21,2273.78,6709.4284
2026-02-04 05:00:00,2273.78,2279.96,2270.76,2278.75,2925.9777
2026-02-04 05:15:00,2278.75,2280.54,2267.76,2273.48,3465.7606
2026-02-04 05:30:00,2273.47,2273.47,2262.25,2264.03,4148.3022
2026-02-04 05:45:00,2264.03,2268.72,2256.0,2265.4,5660.6087
2026-02-04 06:00:00,2265.39,2278.12,2258.17,2274.84,5520.3024
2026-02-04 06:15:00,2274.84,2275.41,2264.38,2270.15,3286.6649
2026-02-04 06:30:00,2270.12,2283.3,2266.04,2278.41,3609.044
2026-02-04 06:45:00,2278.42,2284.3,2273.88,2277.54,4038.6485
2026-02-04 07:00:00,2277.54,2283.05,2263.74,2282.32,7273.1431
2026-02-04 07:15:00,2282.32,2283.11,2273.67,2280.17,6309.6359
2026-02-04 07:30:00,2280.17,2293.99,2278.79,2287.61,9189.1703
2026-02-04 07:45:00,2287.61,2289.87,2277.79,2283.85,9078.3471
2026-02-04 08:00:00,2283.84,2285.9,2273.38,2280.26,3935.0635
2026-02-04 08:15:00,2280.26,2285.88,2268.44,2270.07,6580.9586
2026-02-04 08:30:00,2270.07,2278.32,2266.49,2278.31,3154.8103
2026-02-04 08:45:00,2278.32,2284.48,2276.04,2279.73,3427.97
2026-02-04 09:00:00,2279.73,2279.91,2270.2,2270.29,3461.3463
2026-02-04 09:15:00,2270.29,2271.6,2256.76,2260.8,4675.9497
2026-02-04 09:30:00,2260.79,2264.35,2251.46,2255.11,5589.1662
2026-02-04 09:45:00,2255.1,2265.26,2254.77,2260.65,4521.0484
2026-02-04 10:00:00,2260.65,2262.91,2250.58,2254.7,4256.924
2026-02-04 10:15:00,2254.7,2260.33,2253.82,2255.99,2318.4242
2026-02-04 10:30:00,2255.99,2262.84,2255.51,2259.93,2620.5161
2026-02-04 10:45:00,2259.92,2264.44,2258.74,2260.74,2785.5669
2026-02-04 11:00:00,2260.74,2261.62,2221.47,2233.55,60721.1525
2026-02-04 11:15:00,2233.55,2246.31,2227.87,2240.76,9259.8118
2026-02-04 11:30:00,2240.76,2267.32,2238.38,2255.3,10271.3608
2026-02-04 11:45:00,2255.31,2261.03,2251.64,2254.86,4822.7468
2026-02-04 12:00:00,2254.86,2258.78,2251.78,2254.99,5244.7047
2026-02-04 12:15:00,2254.99,2263.3,2226.43,2234.55,34647.5581
2026-02-04 12:30:00,2234.55,2245.17,2228.8,2241.36,9134.2867
2026-02-04 12:45:00,2241.36,2246.88,2237.08,2243.92,4029.8001
2026-02-04 13:00:00,2243.91,2246.09,2237.79,2241.18,3101.6013
2026-02-04 13:15:00,2241.18,2243.92,2227.06,2234.09,17756.8307
2026-02-04 13:30:00,2234.09,2236.62,2209.12,2212.73,15471.1229
2026-02-04 13:45:00,2212.74,2217.84,2197.47,2198.63,20873.8339
2026-02-04 14:00:00,2198.63,2208.88,2192.17,2203.93,15271.6391
2026-02-04 14:15:00,2203.92,2209.55,2200.0,2202.95,10863.5328
2026-02-04 14:30:00,2202.95,2226.28,2177.76,2199.06,33895.64
2026-02-04 14:45:00,2199.05,2213.49,2168.82,2171.87,27557.7458
2026-02-04 15:00:00,2171.87,2188.88,2150.82,2178.47,33666.0552
2026-02-04 15:15:00,2178.47,2197.26,2163.95,2181.66,23151.0445
2026-02-04 15:30:00,2181.66,2184.94,2136.6,2156.5,40160.0285
2026-02-04 15:45:00,2156.5,2161.57,2141.67,2151.83,27702.6521
2026-02-04 16:00:00,2151.84,2161.14,2128.04,2144.26,25505.2381
2026-02-04 16:15:00,2144.28,2145.88,2111.84,2137.91,35381.7682
2026-02-04 16:30:00,2137.93,2140.69,2106.0,2116.31,40561.9174
2026-02-04 16:45:00,2116.3,2140.18,2111.44,2135.05,27641.9403
2026-02-04 17:00:00,2135.04,2151.39,2114.33,2140.24,36704.2331
