datetime,open,high,low,close,volume
2025-01-01 00:00:00,93576.01,94500.01,93489.03,94401.14,378.72067694
2025-01-01 01:00:00,94401.14,94408.72,93580.0,93607.74,301.2624777
2025-01-01 02:00:00,93607.74,94105.12,93594.56,94098.91,236.34954572
2025-01-01 03:00:00,94098.91,94098.91,93728.22,93838.03,194.21488813
2025-01-01 04:00:00,93838.03,93838.03,93520.0,93553.91,202.95108828
2025-01-01 05:00:00,93553.91,93937.19,93547.4,93792.02,150.93105556
2025-01-01 06:00:00,93792.02,93792.02,93568.38,93757.57,149.18213843
2025-01-01 07:00:00,93757.57,93800.0,93664.08,93684.1,118.61821502
2025-01-01 08:00:00,93684.1,93756.02,93304.01,93428.47,216.53885396
2025-01-01 09:00:00,93428.47,93486.17,92900.0,93413.07,365.12486855
2025-01-01 10:00:00,93413.07,93536.75,93284.0,93326.24,185.41438262
2025-01-01 11:00:00,93326.24,93705.08,93200.0,93444.65,259.09159569
2025-01-01 12:00:00,93444.65,93971.51,93407.07,93820.75,353.40465271
2025-01-01 13:00:00,93820.75,94058.79,93600.28,94031.76,452.12819753
2025-01-01 14:00:00,94031.76,94450.85,93671.99,94175.9,684.20846009
2025-01-01 15:00:00,94175.9,94500.0,93900.0,94432.94,387.942028
2025-01-01 16:00:00,94432.94,94492.0,93922.0,94090.5,306.14552645
2025-01-01 17:00:00,94090.5,94189.16,93760.93,94143.84,256.31344159
2025-01-01 18:00:00,94143.84,94375.48,93936.44,94340.07,237.2902831
2025-01-01 19:00:00,94340.07,94822.04,94148.34,94627.08,311.03356771
2025-01-01 20:00:00,94627.08,94852.7,94579.83,94786.24,271.79510937
2025-01-01 21:00:00,94786.24,95151.02,94687.87,94978.47,292.42530651
2025-01-01 22:00:00,94978.47,94997.32,94687.19,94803.95,183.30086117
2025-01-01 23:00:00,94803.95,94952.29,94546.0,94591.79,311.67394353
2025-01-02 00:00:00,94591.79,95381.7,94392.0,95128.6,792.56239542
2025-01-02 01:00:00,95128.6,95516.0,94719.19,94862.73,551.43880738
2025-01-02 02:00:00,94862.73,95234.37,94803.03,95234.36,443.41844437
2025-01-02 03:00:00,95234.36,95299.24,94913.75,95010.34,327.28905559
